bin_id,timestamp,fill_percent,weight_kg,day_of_week,day_of_month,rain,holiday,nearby_event,population_density,rate_of_fill,last_collection_time,overflow_incident
BIN_019,2025-01-15,39.38,19.13,2,15,0,0,0,low,3.8,2025-01-10,0
BIN_020,2025-01-15,94.02,33.08,2,15,0,0,0,high,9.39,2024-12-30,0
BIN_001,2025-01-16,17.87,5.06,3,16,0,0,0,low,3.19,2025-01-15,0
BIN_002,2025-01-16,66.54,20.59,3,16,0,0,0,high,10.01,2025-01-10,0
BIN_003,2025-01-16,29.54,10.2,3,16,0,0,0,medium,4.58,2025-01-13,0
BIN_004,2025-01-16,35.44,8.9,3,16,0,0,0,high,9.15,2025-01-12,0
BIN_005,2025-01-16,25.35,10.33,3,16,0,0,0,low,3.57,2025-01-13,0
BIN_006,2025-01-16,19.21,5.11,3,16,0,0,0,medium,4.69,2025-01-15,0
BIN_007,2025-01-16,27.11,11.87,3,16,0,0,0,low,3.31,2025-01-13,0
BIN_008,2025-01-16,49.61,17.09,3,16,0,0,0,medium,5.06,2025-01-11,0
BIN_009,2025-01-16,21.54,5.17,3,16,0,0,0,low,2.77,2025-01-14,0
BIN_010,2025-01-16,61.48,15.8,3,16,0,0,0,medium,5.75,2025-01-08,0
BIN_011,2025-01-16,13.27,3.45,3,16,0,0,0,medium,6.5,2025-01-15,0
BIN_012,2025-01-16,24.03,9.46,3,16,0,0,0,low,2.09,2025-01-14,0
BIN_013,2025-01-16,75.48,34.68,3,16,0,0,0,medium,4.45,2025-01-09,0
BIN_014,2025-01-16,36.9,16.9,3,16,0,0,0,low,3.3,2025-01-12,0
BIN_015,2025-01-16,33.23,13.21,3,16,0,0,0,medium,4.4,2025-01-11,0
BIN_016,2025-01-16,42.6,20.41,3,16,0,0,0,high,8.4,2025-01-11,0
BIN_017,2025-01-16,59.21,18.7,3,16,0,0,0,low,3.56,2025-01-08,0
BIN_018,2025-01-16,41.65,19.36,3,16,0,0,0,medium,6.67,2025-01-11,0
BIN_019,2025-01-16,43.36,9.17,3,16,0,0,0,low,3.98,2025-01-10,0
BIN_020,2025-01-16,5.53,1.95,3,16,0,0,0,high,7.53,2025-01-16,1
BIN_001,2025-01-17,31.03,10.04,4,17,0,0,1,high,13.16,2025-01-15,0
BIN_002,2025-01-17,72.84,16.37,4,17,0,0,1,medium,6.31,2025-01-10,0
BIN_003,2025-01-17,39.06,19.25,4,17,0,0,1,medium,9.52,2025-01-13,0
BIN_004,2025-01-17,42.59,9.4,4,17,0,0,1,medium,7.15,2025-01-12,0
BIN_005,2025-01-17,38.27,9.09,4,17,0,0,1,high,12.92,2025-01-13,0
BIN_006,2025-01-17,27.4,9.76,4,17,0,0,1,medium,8.19,2025-01-15,0
BIN_007,2025-01-17,33.31,12.64,4,17,0,0,1,medium,6.2,2025-01-13,0
BIN_008,2025-01-17,53.74,13.39,4,17,0,0,1,low,4.13,2025-01-11,0
BIN_009,2025-01-17,27.32,5.57,4,17,0,0,1,low,5.78,2025-01-14,0
BIN_010,2025-01-17,78.58,21.81,4,17,0,0,1,high,17.09,2025-01-08,0
BIN_011,2025-01-17,20.26,8.6,4,17,0,0,1,medium,6.99,2025-01-15,0
BIN_012,2025-01-17,30.27,12.89,4,17,0,0,1,medium,6.24,2025-01-14,0
BIN_013,2025-01-17,80.1,32.49,4,17,0,0,1,low,4.62,2025-01-09,0
BIN_014,2025-01-17,42.8,12.96,4,17,0,0,1,low,5.9,2025-01-12,0
BIN_015,2025-01-17,42.57,9.87,4,17,0,0,1,medium,9.35,2025-01-11,0
BIN_016,2025-01-17,45.88,15.15,4,17,0,0,1,low,3.28,2025-01-11,0
BIN_017,2025-01-17,63.88,29.67,4,17,0,0,1,low,4.67,2025-01-08,0
BIN_018,2025-01-17,45.23,13.27,4,17,0,0,1,low,3.58,2025-01-11,0
BIN_019,2025-01-17,59.02,18.45,4,17,0,0,1,high,15.66,2025-01-10,0
BIN_020,2025-01-17,15.35,6.9,4,17,0,0,1,medium,9.82,2025-01-16,0
BIN_001,2025-01-18,37.56,13.17,5,18,0,0,0,medium,6.53,2025-01-15,0
BIN_002,2025-01-18,75.62,20.05,5,18,0,0,0,low,2.77,2025-01-10,0
BIN_003,2025-01-18,42.38,8.85,5,18,0,0,0,low,3.33,2025-01-13,0
BIN_004,2025-01-18,44.95,20.78,5,18,0,0,0,low,2.36,2025-01-12,0
BIN_005,2025-01-18,42.58,17.5,5,18,0,0,0,medium,4.31,2025-01-13,0
BIN_006,2025-01-18,30.37,6.28,5,18,0,0,0,low,2.97,2025-01-15,0
BIN_007,2025-01-18,37.76,16.0,5,18,0,0,0,medium,4.45,2025-01-13,0
BIN_008,2025-01-18,63.34,19.77,5,18,0,0,0,high,9.6,2025-01-11,0
BIN_009,2025-01-18,30.79,6.74,5,18,0,0,0,low,3.47,2025-01-14,0
BIN_010,2025-01-18,87.08,21.95,5,18,0,0,0,high,8.5,2025-01-08,0
BIN_011,2025-01-18,24.8,12.33,5,18,0,0,0,medium,4.53,2025-01-15,0
BIN_012,2025-01-18,38.28,14.15,5,18,0,0,0,high,8.01,2025-01-14,0
BIN_013,2025-01-18,90.03,33.85,5,18,0,0,0,high,9.93,2025-01-09,0
BIN_014,2025-01-18,49.14,22.4,5,18,0,0,0,medium,6.35,2025-01-12,0
BIN_015,2025-01-18,45.33,14.98,5,18,0,0,0,low,2.75,2025-01-11,0
BIN_016,2025-01-18,53.13,25.03,5,18,0,0,0,high,7.25,2025-01-11,0
BIN_017,2025-01-18,71.17,19.04,5,18,0,0,0,high,7.29,2025-01-08,0
BIN_018,2025-01-18,48.03,9.8,5,18,0,0,0,low,2.8,2025-01-11,0
BIN_019,2025-01-18,61.11,17.27,5,18,0,0,0,low,2.09,2025-01-10,0
BIN_020,2025-01-18,24.49,11.11,5,18,0,0,0,high,9.14,2025-01-16,0
BIN_001,2025-01-19,42.41,12.49,6,19,0,0,1,low,4.86,2025-01-15,0
BIN_002,2025-01-19,91.61,33.39,6,19,0,0,1,high,15.99,2025-01-10,0
BIN_003,2025-01-19,48.03,20.96,6,19,0,0,1,low,5.65,2025-01-13,0
BIN_004,2025-01-19,55.36,23.11,6,19,0,0,1,medium,10.41,2025-01-12,0
BIN_005,2025-01-19,46.59,22.84,6,19,0,0,1,low,4.01,2025-01-13,0
BIN_006,2025-01-19,33.44,7.58,6,19,0,0,1,low,3.07,2025-01-15,0
BIN_007,2025-01-19,48.17,15.47,6,19,0,0,1,medium,10.41,2025-01-13,0
BIN_008,2025-01-19,71.81,19.23,6,19,0,0,1,medium,8.47,2025-01-11,0
BIN_009,2025-01-19,46.27,12.25,6,19,0,0,1,high,15.48,2025-01-14,0
BIN_010,2025-01-19,92.66,26.61,6,19,0,0,1,low,5.59,2025-01-08,0
BIN_011,2025-01-19,42.63,18.68,6,19,0,0,1,high,17.84,2025-01-15,0
BIN_012,2025-01-19,48.21,20.61,6,19,0,0,1,medium,9.92,2025-01-14,0
BIN_013,2025-01-19,7.42,2.05,6,19,0,0,1,high,15.45,2025-01-19,1
BIN_014,2025-01-19,63.83,23.35,6,19,0,0,1,high,14.68,2025-01-12,0
BIN_015,2025-01-19,49.36,21.69,6,19,0,0,1,low,4.03,2025-01-11,0
BIN_016,2025-01-19,60.92,20.24,6,19,0,0,1,medium,7.79,2025-01-11,0
BIN_017,2025-01-19,74.73,31.93,6,19,0,0,1,low,3.56,2025-01-08,0
BIN_018,2025-01-19,51.97,24.38,6,19,0,0,1,low,3.94,2025-01-11,0
BIN_019,2025-01-19,69.62,26.74,6,19,0,0,1,medium,8.51,2025-01-10,0
BIN_020,2025-01-19,31.25,11.86,6,19,0,0,1,medium,6.76,2025-01-16,0
BIN_001,2025-01-20,54.25,24.8,0,20,0,0,0,high,11.84,2025-01-15,0
BIN_002,2025-01-20,95.09,32.86,0,20,0,0,0,low,3.48,2025-01-10,0
BIN_003,2025-01-20,51.48,25.43,0,20,0,0,0,low,3.45,2025-01-13,0
BIN_004,2025-01-20,61.42,12.82,0,20,0,0,0,medium,6.06,2025-01-12,0
BIN_005,2025-01-20,58.46,17.6,0,20,0,0,0,high,11.87,2025-01-13,0
BIN_006,2025-01-20,37.27,18.5,0,20,0,0,0,low,3.84,2025-01-15,0
BIN_007,2025-01-20,56.44,25.16,0,20,0,0,0,high,8.27,2025-01-13,0
BIN_008,2025-01-20,79.38,17.95,0,20,0,0,0,high,7.56,2025-01-11,0
BIN_009,2025-01-20,56.97,14.66,0,20,0,0,0,high,10.7,2025-01-14,0
BIN_010,2025-01-20,98.39,43.48,0,20,0,0,0,medium,5.73,2025-01-08,0
BIN_011,2025-01-20,53.33,12.37,0,20,0,0,0,high,10.7,2025-01-15,0
BIN_012,2025-01-20,54.25,21.52,0,20,0,0,0,medium,6.05,2025-01-14,0
BIN_013,2025-01-20,16.13,7.42,0,20,0,0,0,high,8.7,2025-01-19,0
BIN_014,2025-01-20,66.55,21.46,0,20,0,0,0,low,2.72,2025-01-12,0
BIN_015,2025-01-20,60.39,13.15,0,20,0,0,0,high,11.04,2025-01-11,0
BIN_016,2025-01-20,67.92,17.03,0,20,0,0,0,high,7.0,2025-01-11,0
BIN_017,2025-01-20,79.41,18.95,0,20,0,0,0,medium,4.68,2025-01-08,0
BIN_018,2025-01-20,57.41,18.74,0,20,0,0,0,medium,5.44,2025-01-11,0
BIN_019,2025-01-20,73.55,36.17,0,20,0,0,0,low,3.93,2025-01-10,0
BIN_020,2025-01-20,43.16,16.68,0,20,0,0,0,high,11.91,2025-01-16,0
BIN_001,2025-01-21,58.91,12.99,1,21,0,0,0,medium,4.66,2025-01-15,0
BIN_002,2025-01-21,97.18,43.47,1,21,0,0,0,low,2.09,2025-01-10,0
BIN_003,2025-01-21,53.93,11.83,1,21,0,0,0,low,2.45,2025-01-13,0
BIN_004,2025-01-21,70.12,34.83,1,21,0,0,0,high,8.7,2025-01-12,0
BIN_005,2025-01-21,64.98,21.36,1,21,0,0,0,medium,6.51,2025-01-13,0
BIN_006,2025-01-21,40.85,11.26,1,21,0,0,0,low,3.58,2025-01-15,0
BIN_007,2025-01-21,59.42,12.47,1,21,0,0,0,low,2.98,2025-01-13,0
BIN_008,2025-01-21,86.5,35.32,1,21,0,0,0,high,7.13,2025-01-11,0
BIN_009,2025-01-21,60.79,18.37,1,21,0,0,0,low,3.82,2025-01-14,0
BIN_010,2025-01-21,16.83,6.6,1,21,0,0,0,low,2.34,2025-01-21,1
BIN_011,2025-01-21,58.03,28.51,1,21,0,0,0,medium,4.7,2025-01-15,0
BIN_012,2025-01-21,56.8,15.94,1,21,0,0,0,low,2.54,2025-01-14,0
BIN_013,2025-01-21,20.13,7.68,1,21,0,0,0,medium,4.01,2025-01-19,0
BIN_014,2025-01-21,75.8,25.92,1,21,0,0,0,high,9.25,2025-01-12,0
BIN_015,2025-01-21,65.74,24.8,1,21,0,0,0,medium,5.34,2025-01-11,0
BIN_016,2025-01-21,72.07,32.66,1,21,0,0,0,medium,4.15,2025-01-11,0
BIN_017,2025-01-21,82.33,26.27,1,21,0,0,0,low,2.93,2025-01-08,0
BIN_018,2025-01-21,59.96,26.71,1,21,0,0,0,low,2.56,2025-01-11,0
BIN_019,2025-01-21,79.27,31.92,1,21,0,0,0,medium,5.72,2025-01-10,0
BIN_020,2025-01-21,46.06,14.6,1,21,0,0,0,low,2.9,2025-01-16,0
BIN_001,2025-01-22,62.26,30.27,2,22,0,0,0,low,3.35,2025-01-15,0
BIN_002,2025-01-22,17.44,3.7,2,22,0,0,0,high,10.59,2025-01-22,1
BIN_003,2025-01-22,64.93,25.9,2,22,0,0,0,high,11.0,2025-01-13,0
BIN_004,2025-01-22,73.31,23.55,2,22,0,0,0,low,3.19,2025-01-12,0
BIN_005,2025-01-22,70.21,27.66,2,22,0,0,0,medium,5.24,2025-01-13,0
BIN_006,2025-01-22,48.55,11.39,2,22,0,0,0,high,7.69,2025-01-15,0
BIN_007,2025-01-22,61.76,22.17,2,22,0,0,0,low,2.34,2025-01-13,0
BIN_008,2025-01-22,96.98,34.89,2,22,0,0,0,high,10.47,2025-01-11,0
BIN_009,2025-01-22,65.99,29.19,2,22,0,0,0,medium,5.2,2025-01-14,0
BIN_010,2025-01-22,19.77,6.25,2,22,0,0,0,low,2.93,2025-01-21,0
BIN_011,2025-01-22,67.74,31.06,2,22,0,0,0,high,9.71,2025-01-15,0
BIN_012,2025-01-22,61.95,23.15,2,22,0,0,0,medium,5.15,2025-01-14,0
BIN_013,2025-01-22,27.2,8.46,2,22,0,0,0,high,7.06,2025-01-19,0
BIN_014,2025-01-22,78.59,19.62,2,22,0,0,0,low,2.79,2025-01-12,0
BIN_015,2025-01-22,72.02,21.75,2,22,0,0,0,medium,6.29,2025-01-11,0
BIN_016,2025-01-22,76.09,33.29,2,22,0,0,0,medium,4.02,2025-01-11,0
BIN_017,2025-01-22,88.87,40.22,2,22,0,0,0,medium,6.54,2025-01-08,0
BIN_018,2025-01-22,64.28,31.6,2,22,0,0,0,medium,4.32,2025-01-11,0
BIN_019,2025-01-22,83.23,19.13,2,22,0,0,0,low,3.95,2025-01-10,0
BIN_020,2025-01-22,49.92,14.67,2,22,0,0,0,low,3.85,2025-01-16,0
BIN_001,2025-01-23,71.63,23.87,3,23,0,0,0,high,9.37,2025-01-15,0
BIN_002,2025-01-23,27.48,6.75,3,23,0,0,0,high,10.03,2025-01-22,0
BIN_003,2025-01-23,68.88,23.65,3,23,0,0,0,low,3.94,2025-01-13,0
BIN_004,2025-01-23,78.05,23.95,3,23,0,0,0,medium,4.74,2025-01-12,0
BIN_005,2025-01-23,79.75,32.16,3,23,0,0,0,high,9.54,2025-01-13,0
BIN_006,2025-01-23,52.21,19.57,3,23,0,0,0,low,3.66,2025-01-15,0
BIN_007,2025-01-23,69.8,30.34,3,23,0,0,0,high,8.04,2025-01-13,0
BIN_008,2025-01-23,11.92,5.0,3,23,0,0,0,high,10.96,2025-01-23,1
BIN_009,2025-01-23,69.7,16.71,3,23,0,0,0,low,3.71,2025-01-14,0
BIN_010,2025-01-23,24.83,5.25,3,23,0,0,0,medium,5.06,2025-01-21,0
BIN_011,2025-01-23,78.15,26.57,3,23,0,0,0,high,10.4,2025-01-15,0
BIN_012,2025-01-23,65.89,15.03,3,23,0,0,0,low,3.94,2025-01-14,0
BIN_013,2025-01-23,36.65,13.08,3,23,0,0,0,high,9.46,2025-01-19,0
BIN_014,2025-01-23,84.41,26.05,3,23,0,0,0,medium,5.82,2025-01-12,0
BIN_015,2025-01-23,81.24,30.92,3,23,0,0,0,high,9.22,2025-01-11,0
BIN_016,2025-01-23,81.52,17.76,3,23,0,0,0,medium,5.43,2025-01-11,0
BIN_017,2025-01-23,92.15,27.05,3,23,0,0,0,low,3.28,2025-01-08,0
BIN_018,2025-01-23,66.34,27.88,3,23,0,0,0,low,2.06,2025-01-11,0
BIN_019,2025-01-23,94.59,33.88,3,23,0,0,0,high,11.36,2025-01-10,0
BIN_020,2025-01-23,56.37,23.67,3,23,0,0,0,medium,6.46,2025-01-16,0
BIN_001,2025-01-24,77.61,16.55,4,24,0,0,1,low,5.98,2025-01-15,0
BIN_002,2025-01-24,33.79,16.26,4,24,0,0,1,medium,6.31,2025-01-22,0
BIN_003,2025-01-24,84.63,19.58,4,24,0,0,1,high,15.75,2025-01-13,0
BIN_004,2025-01-24,85.32,17.69,4,24,0,0,1,medium,7.26,2025-01-12,0
BIN_005,2025-01-24,88.6,36.26,4,24,0,0,1,medium,8.84,2025-01-13,0
BIN_006,2025-01-24,55.51,12.98,4,24,0,0,1,low,3.3,2025-01-15,0
BIN_007,2025-01-24,81.39,33.62,4,24,0,0,1,high,11.59,2025-01-13,0
BIN_008,2025-01-24,21.81,6.28,4,24,0,0,1,medium,9.89,2025-01-23,0
BIN_009,2025-01-24,73.49,33.27,4,24,0,0,1,low,3.8,2025-01-14,0
BIN_010,2025-01-24,30.98,10.06,4,24,0,0,1,medium,6.15,2025-01-21,0
BIN_011,2025-01-24,95.15,31.99,4,24,0,0,1,high,17.0,2025-01-15,0
BIN_012,2025-01-24,80.33,27.23,4,24,0,0,1,high,14.45,2025-01-14,0
BIN_013,2025-01-24,40.56,9.57,4,24,0,0,1,low,3.91,2025-01-19,0
BIN_014,2025-01-24,96.1,44.65,4,24,0,0,1,high,11.69,2025-01-12,0
BIN_015,2025-01-24,94.76,21.87,4,24,0,0,1,high,13.52,2025-01-11,0
BIN_016,2025-01-24,86.87,40.72,4,24,0,0,1,low,5.35,2025-01-11,0
BIN_017,2025-01-24,99.69,22.41,4,24,0,0,1,medium,7.53,2025-01-08,0
BIN_018,2025-01-24,81.08,37.29,4,24,0,0,1,high,14.74,2025-01-11,0
BIN_019,2025-01-24,10.66,5.13,4,24,0,0,1,medium,10.24,2025-01-24,1
BIN_020,2025-01-24,62.57,29.97,4,24,0,0,1,medium,6.19,2025-01-16,0
BIN_001,2025-01-25,80.86,32.57,5,25,1,0,0,low,3.24,2025-01-15,0
BIN_002,2025-01-25,47.01,10.88,5,25,1,0,0,high,13.22,2025-01-22,0
BIN_003,2025-01-25,90.27,35.24,5,25,1,0,0,medium,5.64,2025-01-13,0
BIN_004,2025-01-25,93.85,30.48,5,25,1,0,0,high,8.53,2025-01-12,0
BIN_005,2025-01-25,16.94,7.22,5,25,1,0,0,high,11.97,2025-01-25,1
BIN_006,2025-01-25,58.77,28.94,5,25,1,0,0,low,3.26,2025-01-15,0
BIN_007,2025-01-25,84.22,17.93,5,25,1,0,0,low,2.84,2025-01-13,0
BIN_008,2025-01-25,27.2,11.05,5,25,1,0,0,medium,5.39,2025-01-23,0
BIN_009,2025-01-25,78.37,16.41,5,25,1,0,0,low,4.87,2025-01-14,0
BIN_010,2025-01-25,40.66,18.84,5,25,1,0,0,high,9.69,2025-01-21,0
BIN_011,2025-01-25,97.76,26.0,5,25,1,0,0,low,2.61,2025-01-15,0
BIN_012,2025-01-25,84.02,26.07,5,25,1,0,0,low,3.68,2025-01-14,0
BIN_013,2025-01-25,43.92,11.73,5,25,1,0,0,low,3.36,2025-01-19,0
BIN_014,2025-01-25,18.19,7.32,5,25,1,0,0,medium,6.13,2025-01-25,1
BIN_015,2025-01-25,7.28,3.42,5,25,1,0,0,medium,5.26,2025-01-25,1
BIN_016,2025-01-25,94.64,38.0,5,25,1,0,0,high,7.77,2025-01-11,0
BIN_017,2025-01-25,14.67,5.4,5,25,1,0,0,medium,5.31,2025-01-25,1
BIN_018,2025-01-25,93.68,42.55,5,25,1,0,0,high,12.6,2025-01-11,0
BIN_019,2025-01-25,19.36,4.82,5,25,1,0,0,medium,8.7,2025-01-24,0
BIN_020,2025-01-25,70.52,25.5,5,25,1,0,0,medium,7.95,2025-01-16,0
BIN_001,2025-01-26,88.08,28.6,6,26,0,0,0,high,7.22,2025-01-15,0
BIN_002,2025-01-26,52.07,25.45,6,26,0,0,0,medium,5.06,2025-01-22,0
BIN_003,2025-01-26,96.55,24.53,6,26,0,0,0,medium,6.28,2025-01-13,0
BIN_004,2025-01-26,18.47,7.43,6,26,0,0,0,medium,6.59,2025-01-26,1
BIN_005,2025-01-26,20.93,8.33,6,26,0,0,0,low,3.99,2025-01-25,0
BIN_006,2025-01-26,62.04,30.15,6,26,0,0,0,low,3.27,2025-01-15,0
BIN_007,2025-01-26,89.6,22.65,6,26,0,0,0,medium,5.38,2025-01-13,0
BIN_008,2025-01-26,29.23,12.26,6,26,0,0,0,low,2.03,2025-01-23,0
BIN_009,2025-01-26,83.55,40.95,6,26,0,0,0,medium,5.19,2025-01-14,0
BIN_010,2025-01-26,46.98,12.67,6,26,0,0,0,medium,6.32,2025-01-21,0
BIN_011,2025-01-26,17.83,6.79,6,26,0,0,0,medium,6.88,2025-01-26,1
BIN_012,2025-01-26,93.78,41.4,6,26,0,0,0,high,9.76,2025-01-14,0
BIN_013,2025-01-26,47.54,21.03,6,26,0,0,0,low,3.62,2025-01-19,0
BIN_014,2025-01-26,20.68,4.14,6,26,0,0,0,low,2.49,2025-01-25,0
BIN_015,2025-01-26,19.06,6.64,6,26,0,0,0,high,11.77,2025-01-25,0
BIN_016,2025-01-26,5.49,1.19,6,26,0,0,0,medium,5.91,2025-01-26,1
BIN_017,2025-01-26,20.53,6.49,6,26,0,0,0,medium,5.87,2025-01-25,0
BIN_018,2025-01-26,18.16,8.94,6,26,0,0,0,medium,6.54,2025-01-26,1
BIN_019,2025-01-26,23.04,11.22,6,26,0,0,0,low,3.68,2025-01-24,0
BIN_020,2025-01-26,73.88,30.71,6,26,0,0,0,low,3.36,2025-01-16,0
BIN_001,2025-01-27,99.6,45.19,0,27,0,0,0,high,11.52,2025-01-15,0
BIN_002,2025-01-27,58.54,21.27,0,27,0,0,0,medium,6.47,2025-01-22,0
BIN_003,2025-01-27,99.06,20.79,0,27,0,0,0,low,2.51,2025-01-13,0
BIN_004,2025-01-27,23.35,7.89,0,27,0,0,0,medium,4.89,2025-01-26,0
BIN_005,2025-01-27,24.59,10.63,0,27,0,0,0,low,3.65,2025-01-25,0
BIN_006,2025-01-27,67.59,14.44,0,27,0,0,0,medium,5.55,2025-01-15,0
BIN_007,2025-01-27,93.46,33.61,0,27,0,0,0,low,3.86,2025-01-13,0
BIN_008,2025-01-27,34.31,8.93,0,27,0,0,0,medium,5.09,2025-01-23,0
BIN_009,2025-01-27,85.57,18.45,0,27,0,0,0,low,2.02,2025-01-14,0
BIN_010,2025-01-27,49.6,16.11,0,27,0,0,0,low,2.62,2025-01-21,0
BIN_011,2025-01-27,28.92,7.98,0,27,0,0,0,high,11.09,2025-01-26,0
BIN_012,2025-01-27,96.03,30.89,0,27,0,0,0,low,2.25,2025-01-14,0
BIN_013,2025-01-27,51.06,16.04,0,27,0,0,0,low,3.52,2025-01-19,0
BIN_014,2025-01-27,24.74,8.79,0,27,0,0,0,medium,4.06,2025-01-25,0
BIN_015,2025-01-27,22.32,10.82,0,27,0,0,0,low,3.26,2025-01-25,0
BIN_016,2025-01-27,11.17,4.61,0,27,0,0,0,medium,5.68,2025-01-26,0
BIN_017,2025-01-27,24.48,6.22,0,27,0,0,0,low,3.94,2025-01-25,0
BIN_018,2025-01-27,21.77,9.91,0,27,0,0,0,low,3.61,2025-01-26,0
BIN_019,2025-01-27,27.2,7.18,0,27,0,0,0,medium,4.16,2025-01-24,0
BIN_020,2025-01-27,78.23,31.4,0,27,0,0,0,medium,4.36,2025-01-16,0
BIN_001,2025-01-28,5.24,2.28,1,28,0,0,0,medium,5.16,2025-01-28,1
BIN_002,2025-01-28,62.14,14.25,1,28,0,0,0,low,3.6,2025-01-22,0
BIN_003,2025-01-28,13.11,4.31,1,28,0,0,0,medium,6.12,2025-01-28,1
BIN_004,2025-01-28,27.71,11.48,1,28,0,0,0,medium,4.36,2025-01-26,0
BIN_005,2025-01-28,35.63,14.36,1,28,0,0,0,high,11.04,2025-01-25,0
BIN_006,2025-01-28,74.04,16.38,1,28,0,0,0,medium,6.45,2025-01-15,0
BIN_007,2025-01-28,14.42,3.95,1,28,0,0,0,medium,6.55,2025-01-28,1
BIN_008,2025-01-28,36.69,9.44,1,28,0,0,0,low,2.37,2025-01-23,0
BIN_009,2025-01-28,90.86,34.68,1,28,0,0,0,medium,5.29,2025-01-14,0
BIN_010,2025-01-28,52.32,21.1,1,28,0,0,0,low,2.71,2025-01-21,0
BIN_011,2025-01-28,31.33,13.64,1,28,0,0,0,low,2.41,2025-01-26,0
BIN_012,2025-01-28,14.02,6.97,1,28,0,0,0,high,10.93,2025-01-28,1
BIN_013,2025-01-28,57.81,19.37,1,28,0,0,0,medium,6.74,2025-01-19,0
BIN_014,2025-01-28,36.64,13.43,1,28,0,0,0,high,11.89,2025-01-25,0
BIN_015,2025-01-28,25.48,5.66,1,28,0,0,0,low,3.16,2025-01-25,0
BIN_016,2025-01-28,17.39,6.35,1,28,0,0,0,medium,6.22,2025-01-26,0
BIN_017,2025-01-28,30.27,14.46,1,28,0,0,0,medium,5.79,2025-01-25,0
BIN_018,2025-01-28,24.63,5.61,1,28,0,0,0,low,2.86,2025-01-26,0
BIN_019,2025-01-28,33.31,12.29,1,28,0,0,0,medium,6.11,2025-01-24,0
BIN_020,2025-01-28,83.99,23.08,1,28,0,0,0,medium,5.75,2025-01-16,0
BIN_001,2025-01-29,9.88,2.0,2,29,0,0,0,medium,4.64,2025-01-28,0
BIN_002,2025-01-29,69.39,26.94,2,29,0,0,0,high,7.25,2025-01-22,0
BIN_003,2025-01-29,18.74,4.99,2,29,0,0,0,medium,5.63,2025-01-28,0
BIN_004,2025-01-29,35.78,14.29,2,29,0,0,0,high,8.07,2025-01-26,0
BIN_005,2025-01-29,40.61,9.15,2,29,0,0,0,medium,4.98,2025-01-25,0
BIN_006,2025-01-29,83.6,27.72,2,29,0,0,0,high,9.56,2025-01-15,0
BIN_007,2025-01-29,24.77,10.16,2,29,0,0,0,high,10.35,2025-01-28,0
BIN_008,2025-01-29,40.0,18.94,2,29,0,0,0,low,3.31,2025-01-23,0
BIN_009,2025-01-29,93.57,44.29,2,29,0,0,0,low,2.71,2025-01-14,0
BIN_010,2025-01-29,56.96,21.56,2,29,0,0,0,medium,4.65,2025-01-21,0
BIN_011,2025-01-29,37.98,13.22,2,29,0,0,0,medium,6.65,2025-01-26,0
BIN_012,2025-01-29,17.59,4.85,2,29,0,0,0,low,3.57,2025-01-28,0
BIN_013,2025-01-29,66.94,17.53,2,29,0,0,0,high,9.14,2025-01-19,0
BIN_014,2025-01-29,48.21,22.08,2,29,0,0,0,high,11.58,2025-01-25,0
BIN_015,2025-01-29,29.06,11.37,2,29,0,0,0,low,3.57,2025-01-25,0
BIN_016,2025-01-29,25.11,10.93,2,29,0,0,0,high,7.72,2025-01-26,0
BIN_017,2025-01-29,36.62,9.53,2,29,0,0,0,medium,6.36,2025-01-25,0
BIN_018,2025-01-29,30.04,7.9,2,29,0,0,0,medium,5.41,2025-01-26,0
BIN_019,2025-01-29,36.74,17.53,2,29,0,0,0,low,3.43,2025-01-24,0
BIN_020,2025-01-29,87.02,36.9,2,29,0,0,0,low,3.03,2025-01-16,0
BIN_001,2025-01-30,19.1,6.99,3,30,0,0,0,high,9.22,2025-01-28,0
BIN_002,2025-01-30,72.87,32.68,3,30,0,0,0,low,3.49,2025-01-22,0
BIN_003,2025-01-30,22.36,6.98,3,30,0,0,0,low,3.62,2025-01-28,0
BIN_004,2025-01-30,38.24,8.54,3,30,0,0,0,low,2.46,2025-01-26,0
BIN_005,2025-01-30,51.58,24.0,3,30,0,0,0,high,10.97,2025-01-25,0
BIN_006,2025-01-30,88.85,25.66,3,30,0,0,0,medium,5.24,2025-01-15,0
BIN_007,2025-01-30,30.94,10.73,3,30,0,0,0,medium,6.17,2025-01-28,0
BIN_008,2025-01-30,46.58,20.35,3,30,0,0,0,medium,6.59,2025-01-23,0
BIN_009,2025-01-30,96.66,40.57,3,30,0,0,0,low,3.08,2025-01-14,0
BIN_010,2025-01-30,66.87,15.75,3,30,0,0,0,high,9.91,2025-01-21,0
BIN_011,2025-01-30,40.61,11.38,3,30,0,0,0,low,2.62,2025-01-26,0
BIN_012,2025-01-30,23.31,7.56,3,30,0,0,0,medium,5.72,2025-01-28,0
BIN_013,2025-01-30,76.0,32.38,3,30,0,0,0,high,9.06,2025-01-19,0
BIN_014,2025-01-30,50.87,10.51,3,30,0,0,0,low,2.66,2025-01-25,0
BIN_015,2025-01-30,40.72,13.51,3,30,0,0,0,high,11.67,2025-01-25,0
BIN_016,2025-01-30,35.94,14.51,3,30,0,0,0,high,10.82,2025-01-26,0
BIN_017,2025-01-30,46.68,21.34,3,30,0,0,0,high,10.06,2025-01-25,0
BIN_018,2025-01-30,36.69,15.21,3,30,0,0,0,medium,6.66,2025-01-26,0
